Publisher_ID;Publisher
PB016;Konami Digital Entertainment
PB169;Takara
PB421;Tradewest
PB016;Konami Digital Entertainment
PB319;U.S. Gold
PB210;Storm City Games
PB267;Idea Factory
PB009;Electronic Arts
PB078;Alchemist
PB168;BAM! Entertainment
PB422;Team17 Software
PB006;Activision
PB423;Yeti
PB029;THQ
PB004;Take-Two Interactive
PB267;Idea Factory
PB025;Namco Bandai Games
PB258;Shogakukan
PB005;Sony Computer Entertainment
PB029;THQ
PB267;Idea Factory
PB189;Takara Tomy
PB002;
PB066;Hudson Soft
PB002;
PB010;Sega
PB016;Konami Digital Entertainment
PB016;Konami Digital Entertainment
PB292;System 3
PB009;Electronic Arts
PB006;Activision
PB085;Empire Interactive
PB007;Ubisoft
PB395;ESP
PB047;Tecmo Koei
PB025;Namco Bandai Games
PB068;Atlus
PB424;Pow
PB148;Ignition Entertainment
PB193;Starfish
PB006;Activision
PB057;Activision Value
PB025;Namco Bandai Games
PB014;Capcom
PB009;Electronic Arts
PB003;Microsoft Game Studios
PB425;Navarre Corp
PB002;
PB035;Codemasters
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB306;Paradox Interactive
PB426;MediaQuest
PB016;Konami Digital Entertainment
PB047;Tecmo Koei
PB025;Namco Bandai Games
PB009;Electronic Arts
PB267;Idea Factory
PB082;Zoo Digital Publishing
PB361;Hackberry
PB002;
PB002;
PB281;Gremlin Interactive Ltd
PB025;Namco Bandai Games
PB267;Idea Factory
PB016;Konami Digital Entertainment
PB029;THQ
PB041;Deep Silver
PB224;Conspiracy Entertainment
PB009;Electronic Arts
PB041;Deep Silver
PB007;Ubisoft
PB014;Capcom
PB047;Tecmo Koei
PB270;Astragon
PB171;Mastiff
PB082;Zoo Digital Publishing
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB013;505 Games
PB192;Kalypso Media
PB313;Bigben Interactive
PB210;Storm City Games
PB029;THQ
PB032;MTV Games
PB067;Rising Star Games
PB014;Capcom
PB031;Acclaim Entertainment
PB007;Ubisoft
PB156;Jaleco
PB012;Atari
PB086;Success
PB002;
PB010;Sega
PB003;Microsoft Game Studios
PB096;Global Star
PB002;
PB047;Tecmo Koei
PB335;Aqua Plus
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB202;Home Entertainment Suppliers
PB041;Deep Silver
PB006;Activision
PB186;Black Bean Games
PB002;
PB005;Sony Computer Entertainment
PB134;Metro 3D
PB002;
PB003;Microsoft Game Studios
PB068;Atlus
PB009;Electronic Arts
PB427;Max Five
PB012;Atari
PB057;Activision Value
PB002;
PB335;Aqua Plus
PB155;Midas Interactive Entertainment
PB029;THQ
PB156;Jaleco
PB035;Codemasters
PB025;Namco Bandai Games
PB017;Square Enix
PB007;Ubisoft
PB034;Majesco Entertainment
PB012;Atari
PB166;Telltale Games
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB002;
PB009;Electronic Arts
PB023;Vivendi Games
PB013;505 Games
PB058;D3Publisher
PB006;Activision
PB059;Oxygen Interactive
PB012;Atari
PB007;Ubisoft
PB009;Electronic Arts
PB002;
PB002;
PB126;Nippon Ichi Software
PB007;Ubisoft
PB031;Acclaim Entertainment
PB010;Sega
PB025;Namco Bandai Games
PB002;
PB156;Jaleco
PB004;Take-Two Interactive
PB006;Activision
PB041;Deep Silver
PB082;Zoo Digital Publishing
PB013;505 Games
PB216;Arc System Works
PB225;DTP Entertainment
PB036;Level 5
PB267;Idea Factory
PB005;Sony Computer Entertainment
PB123;Big Ben Interactive
PB115;ChunSoft
PB065;Crave Entertainment
PB403;Phenomedia
PB051;Infogrames
PB013;505 Games
PB002;
PB041;Deep Silver
PB004;Take-Two Interactive
PB012;Atari
PB005;Sony Computer Entertainment
PB007;Ubisoft
PB002;
PB237;FuRyu
PB025;Namco Bandai Games
PB067;Rising Star Games
PB162;Xplosiv
PB057;Activision Value
PB267;Idea Factory
PB225;DTP Entertainment
PB002;
PB082;Zoo Digital Publishing
PB224;Conspiracy Entertainment
PB428;Comfort
PB025;Namco Bandai Games
PB429;Monte Christo Multimedia
PB021;Eidos Interactive
PB012;Atari
PB006;Activision
PB002;
PB047;Tecmo Koei
PB005;Sony Computer Entertainment
PB430;Pony Canyon
PB047;Tecmo Koei
PB006;Activision
PB002;
PB047;Tecmo Koei
PB235;SNK
PB005;Sony Computer Entertainment
PB068;Atlus
PB020;Warner Bros. Interactive Entertainment
PB050;Mindscape
PB002;
PB007;Ubisoft
PB011;SquareSoft
PB029;THQ
PB004;Take-Two Interactive
PB001;Nintendo
PB047;Tecmo Koei
PB007;Ubisoft
PB002;
PB021;Eidos Interactive
PB007;Ubisoft
PB107;SCi
PB276;Playlogic Game Factory
PB014;Capcom
PB169;Takara
PB041;Deep Silver
PB009;Electronic Arts
PB005;Sony Computer Entertainment
PB006;Activision
PB225;DTP Entertainment
PB018;LucasArts
PB020;Warner Bros. Interactive Entertainment
PB002;
PB015;GT Interactive
PB403;Phenomedia
PB267;Idea Factory
PB065;Crave Entertainment
PB002;
PB068;Atlus
PB085;Empire Interactive
PB006;Activision
PB029;THQ
PB010;Sega
PB050;Mindscape
PB067;Rising Star Games
PB007;Ubisoft
PB288;Asylum Entertainment
PB029;THQ
PB431;Riverhillsoft
PB002;
PB218;SNK Playmore
PB002;
PB006;Activision
PB014;Capcom
PB126;Nippon Ichi Software
PB077;Focus Home Interactive
PB076;Natsume
PB198;Brash Entertainment
PB006;Activision
PB010;Sega
PB432;Prototype
PB002;
PB086;Success
PB002;
PB082;Zoo Digital Publishing
PB025;Namco Bandai Games
PB007;Ubisoft
PB092;Microprose
PB185;Electronic Arts Victor
PB012;Atari
PB013;505 Games
PB002;
PB021;Eidos Interactive
PB007;Ubisoft
PB327;Aksys Games
PB210;Storm City Games
PB035;Codemasters
PB047;Tecmo Koei
PB002;
PB017;Square Enix
PB041;Deep Silver
PB001;Nintendo
PB433;Alternative Software
PB016;Konami Digital Entertainment
PB021;Eidos Interactive
PB149;Destineer
PB047;Tecmo Koei
PB047;Tecmo Koei
PB390;Media Works
PB014;Capcom
PB434;Summitsoft
PB029;THQ
PB178;PQube
PB035;Codemasters
PB007;Ubisoft
PB386;Tommo
PB035;Codemasters
PB005;Sony Computer Entertainment
PB435;Milestone S.r.l
PB068;Atlus
PB007;Ubisoft
PB347;Paon
PB019;Virgin Interactive
PB025;Namco Bandai Games
PB436;Playmore
PB058;D3Publisher
PB009;Electronic Arts
PB082;Zoo Digital Publishing
PB058;D3Publisher
PB199;Kadokawa Shoten
PB255;Compile Heart
PB033;Disney Interactive Studios
PB016;Konami Digital Entertainment
PB001;Nintendo
PB010;Sega
PB010;Sega
PB085;Empire Interactive
PB021;Eidos Interactive
PB010;Sega
PB437;MLB.com
PB038;Midway Games
PB014;Capcom
PB005;Sony Computer Entertainment
PB285;Popcorn Arcade
PB107;SCi
PB013;505 Games
PB065;Crave Entertainment
PB033;Disney Interactive Studios
PB267;Idea Factory
PB016;Konami Digital Entertainment
PB002;
PB438;Kool Kizz
PB016;Konami Digital Entertainment
PB335;Aqua Plus
PB120;Nordic Games
PB002;
PB097;Koch Media
PB007;Ubisoft
PB264;Foreign Media Games
PB178;PQube
PB168;BAM! Entertainment
PB270;Astragon
PB002;
PB218;SNK Playmore
PB025;Namco Bandai Games
PB007;Ubisoft
PB255;Compile Heart
PB321;MTO
PB343;5pb
PB002;
PB016;Konami Digital Entertainment
PB335;Aqua Plus
PB017;Square Enix
PB009;Electronic Arts
PB189;Takara Tomy
PB058;D3Publisher
PB016;Konami Digital Entertainment
PB142;Spike
PB150;Enterbrain
PB036;Level 5
PB051;Infogrames
PB065;Crave Entertainment
PB007;Ubisoft
PB010;Sega
PB439;Flashpoint Games
PB023;Vivendi Games
PB267;Idea Factory
PB440;49Games
PB031;Acclaim Entertainment
PB213;Marvelous Interactive
PB025;Namco Bandai Games
PB078;Alchemist
PB225;DTP Entertainment
PB189;Takara Tomy
PB002;
PB053;Unknown
PB096;Global Star
PB323;Reef Entertainment
PB025;Namco Bandai Games
PB029;THQ
PB002;
PB069;TDK Mediactive
PB285;Popcorn Arcade
PB115;ChunSoft
PB441;Legacy Interactive
PB018;LucasArts
PB237;FuRyu
PB213;Marvelous Interactive
PB237;FuRyu
PB059;Oxygen Interactive
PB006;Activision
PB009;Electronic Arts
PB126;Nippon Ichi Software
PB016;Konami Digital Entertainment
PB155;Midas Interactive Entertainment
PB249;JoWood Productions
PB193;Starfish
PB025;Namco Bandai Games
PB096;Global Star
PB034;Majesco Entertainment
PB016;Konami Digital Entertainment
PB009;Electronic Arts
PB013;505 Games
PB074;3DO
PB002;
PB148;Ignition Entertainment
PB009;Electronic Arts
PB001;Nintendo
PB066;Hudson Soft
PB007;Ubisoft
PB025;Namco Bandai Games
PB345;Microids
PB009;Electronic Arts
PB399;Ascaron Entertainment GmbH
PB266;Kadokawa Games
PB041;Deep Silver
PB038;Midway Games
PB224;Conspiracy Entertainment
PB010;Sega
PB002;
PB009;Electronic Arts
PB007;Ubisoft
PB132;Funbox Media
PB029;THQ
PB285;Popcorn Arcade
PB186;Black Bean Games
PB002;
PB004;Take-Two Interactive
PB014;Capcom
PB267;Idea Factory
PB001;Nintendo
PB013;505 Games
PB053;Unknown
PB077;Focus Home Interactive
PB002;
PB025;Namco Bandai Games
PB013;505 Games
PB017;Square Enix
PB004;Take-Two Interactive
PB025;Namco Bandai Games
PB166;Telltale Games
PB012;Atari
PB025;Namco Bandai Games
PB007;Ubisoft
PB133;Rocket Company
PB126;Nippon Ichi Software
PB025;Namco Bandai Games
PB142;Spike
PB007;Ubisoft
PB316;Graffiti
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB010;Sega
PB183;Avanquest
PB442;Alawar Entertainment
PB035;Codemasters
PB432;Prototype
PB047;Tecmo Koei
PB152;System 3 Arcade Software
PB005;Sony Computer Entertainment
PB016;Konami Digital Entertainment
PB004;Take-Two Interactive
PB002;
PB024;Enix Corporation
PB002;
PB317;Funsta
PB002;
PB021;Eidos Interactive
PB283;DSI Games
PB016;Konami Digital Entertainment
PB199;Kadokawa Shoten
PB166;Telltale Games
PB010;Sega
PB007;Ubisoft
PB358;responDESIGN
PB343;5pb
PB014;Capcom
PB029;THQ
PB186;Black Bean Games
PB096;Global Star
PB443;CyberFront
PB025;Namco Bandai Games
PB003;Microsoft Game Studios
PB444;Cloud Imperium Games Corporation
PB074;3DO
PB016;Konami Digital Entertainment
PB002;
PB009;Electronic Arts
PB267;Idea Factory
PB047;Tecmo Koei
PB025;Namco Bandai Games
PB002;
PB004;Take-Two Interactive
PB029;THQ
PB002;
PB142;Spike
PB201;PopCap Games
PB015;GT Interactive
PB016;Konami Digital Entertainment
PB053;Unknown
PB016;Konami Digital Entertainment
PB002;
PB025;Namco Bandai Games
PB002;
PB010;Sega
PB445;Societa
PB010;Sega
PB016;Konami Digital Entertainment
PB029;THQ
PB194;Zushi Games
PB178;PQube
PB267;Idea Factory
PB329;Data East
PB004;Take-Two Interactive
PB417;1C Company
PB267;Idea Factory
PB006;Activision
PB237;FuRyu
PB149;Destineer
PB002;
PB164;GameMill Entertainment
PB004;Take-Two Interactive
PB004;Take-Two Interactive
PB053;Unknown
PB016;Konami Digital Entertainment
PB141;Banpresto
PB053;Unknown
PB446;Virtual Play Games
PB025;Namco Bandai Games
PB007;Ubisoft
PB051;Infogrames
PB151;Imagineer
PB051;Infogrames
PB002;
PB016;Konami Digital Entertainment
PB169;Takara
PB204;Ackkstudios
PB029;THQ
PB047;Tecmo Koei
PB033;Disney Interactive Studios
PB035;Codemasters
PB014;Capcom
PB204;Ackkstudios
PB047;Tecmo Koei
PB034;Majesco Entertainment
PB025;Namco Bandai Games
PB007;Ubisoft
PB053;Unknown
PB005;Sony Computer Entertainment
PB005;Sony Computer Entertainment
PB010;Sega
PB010;Sega
PB084;City Interactive
PB025;Namco Bandai Games
PB267;Idea Factory
PB010;Sega
PB085;Empire Interactive
PB002;
PB002;
PB047;Tecmo Koei
PB013;505 Games
PB388;Happinet
PB002;
PB007;Ubisoft
PB007;Ubisoft
PB002;
PB004;Take-Two Interactive
PB002;
PB447;Interchannel
PB047;Tecmo Koei
PB016;Konami Digital Entertainment
PB213;Marvelous Interactive
PB089;Taito
PB012;Atari
PB042;NCSoft
PB192;Kalypso Media
PB444;Cloud Imperium Games Corporation
PB218;SNK Playmore
PB002;
PB017;Square Enix
PB255;Compile Heart
PB007;Ubisoft
PB199;Kadokawa Shoten
PB007;Ubisoft
PB041;Deep Silver
PB004;Take-Two Interactive
PB001;Nintendo
PB058;D3Publisher
PB002;
PB367;Flight-Plan
PB067;Rising Star Games
PB025;Namco Bandai Games
PB226;Hect
PB158;XS Games
PB002;
PB016;Konami Digital Entertainment
PB002;
PB025;Namco Bandai Games
PB005;Sony Computer Entertainment
PB343;5pb
PB053;Unknown
PB007;Ubisoft
PB213;Marvelous Interactive
PB025;Namco Bandai Games
PB432;Prototype
PB010;Sega
PB010;Sega
PB002;
PB002;
PB012;Atari
PB053;Unknown
PB009;Electronic Arts
PB002;
PB025;Namco Bandai Games
PB009;Electronic Arts
PB016;Konami Digital Entertainment
PB013;505 Games
PB019;Virgin Interactive
PB007;Ubisoft
PB071;Zoo Games
PB178;PQube
PB009;Electronic Arts
PB002;
PB006;Activision
PB152;System 3 Arcade Software
PB085;Empire Interactive
PB009;Electronic Arts
PB448;Sonnet
PB002;
PB041;Deep Silver
PB025;Namco Bandai Games
PB126;Nippon Ichi Software
PB025;Namco Bandai Games
PB004;Take-Two Interactive
PB158;XS Games
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB002;
PB277;Essential Games
PB023;Vivendi Games
PB077;Focus Home Interactive
PB009;Electronic Arts
PB029;THQ
PB025;Namco Bandai Games
PB275;Idea Factory International
PB002;
PB004;Take-Two Interactive
PB194;Zushi Games
PB013;505 Games
PB009;Electronic Arts
PB025;Namco Bandai Games
PB110;Rage Software
PB232;ArtDink
PB047;Tecmo Koei
PB449;Experience Inc.
PB002;
PB012;Atari
PB097;Koch Media
PB047;Tecmo Koei
PB023;Vivendi Games
PB053;Unknown
PB002;
PB050;Mindscape
PB025;Namco Bandai Games
PB009;Electronic Arts
PB025;Namco Bandai Games
PB034;Majesco Entertainment
PB071;Zoo Games
PB002;
PB223;Little Orbit
PB071;Zoo Games
PB433;Alternative Software
PB343;5pb
PB186;Black Bean Games
PB003;Microsoft Game Studios
PB010;Sega
PB058;D3Publisher
PB001;Nintendo
PB035;Codemasters
PB007;Ubisoft
PB136;Rondomedia
PB250;Seta Corporation
PB107;SCi
PB005;Sony Computer Entertainment
PB025;Namco Bandai Games
PB067;Rising Star Games
PB007;Ubisoft
PB002;
PB047;Tecmo Koei
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB002;
PB264;Foreign Media Games
PB029;THQ
PB009;Electronic Arts
PB155;Midas Interactive Entertainment
PB330;Time Warner Interactive
PB210;Storm City Games
PB083;Psygnosis
PB020;Warner Bros. Interactive Entertainment
PB041;Deep Silver
PB009;Electronic Arts
PB025;Namco Bandai Games
PB235;SNK
PB007;Ubisoft
PB004;Take-Two Interactive
PB029;THQ
PB126;Nippon Ichi Software
PB002;
PB025;Namco Bandai Games
PB439;Flashpoint Games
PB025;Namco Bandai Games
PB002;
PB229;Indie Games
PB002;
PB006;Activision
PB047;Tecmo Koei
PB126;Nippon Ichi Software
PB016;Konami Digital Entertainment
PB053;Unknown
PB343;5pb
PB025;Namco Bandai Games
PB021;Eidos Interactive
PB016;Konami Digital Entertainment
PB006;Activision
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB002;
PB338;Valcon Games
PB005;Sony Computer Entertainment
PB007;Ubisoft
PB149;Destineer
PB034;Majesco Entertainment
PB014;Capcom
PB450;Iceberg Interactive
PB208;Gathering of Developers
PB001;Nintendo
PB082;Zoo Digital Publishing
PB090;Agetec
PB014;Capcom
PB148;Ignition Entertainment
PB047;Tecmo Koei
PB047;Tecmo Koei
PB223;Little Orbit
PB064;GungHo
PB002;
PB016;Konami Digital Entertainment
PB236;NEC Interchannel
PB016;Konami Digital Entertainment
PB002;
PB199;Kadokawa Shoten
PB002;
PB058;D3Publisher
PB067;Rising Star Games
PB006;Activision
PB014;Capcom
PB047;Tecmo Koei
PB316;Graffiti
PB098;Game Factory
PB007;Ubisoft
PB233;Sunsoft
PB267;Idea Factory
PB013;505 Games
PB267;Idea Factory
PB002;
PB267;Idea Factory
PB025;Namco Bandai Games
PB058;D3Publisher
PB025;Namco Bandai Games
PB077;Focus Home Interactive
PB237;FuRyu
PB058;D3Publisher
PB053;Unknown
PB004;Take-Two Interactive
PB009;Electronic Arts
PB343;5pb
PB335;Aqua Plus
PB126;Nippon Ichi Software
PB148;Ignition Entertainment
PB371;Daedalic Entertainment
PB047;Tecmo Koei
PB126;Nippon Ichi Software
PB009;Electronic Arts
PB006;Activision
PB451;Magix
PB452;Ivolgamus
PB005;Sony Computer Entertainment
PB014;Capcom
PB064;GungHo
PB025;Namco Bandai Games
PB003;Microsoft Game Studios
PB010;Sega
PB016;Konami Digital Entertainment
PB276;Playlogic Game Factory
PB388;Happinet
PB016;Konami Digital Entertainment
PB065;Crave Entertainment
PB014;Capcom
PB007;Ubisoft
PB052;Universal Interactive
PB453;2D Boy
PB010;Sega
PB267;Idea Factory
PB047;Tecmo Koei
PB005;Sony Computer Entertainment
PB326;O-Games
PB002;
PB023;Vivendi Games
PB156;Jaleco
PB010;Sega
PB041;Deep Silver
PB002;
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB007;Ubisoft
PB014;Capcom
PB002;
PB081;Ocean
PB053;Unknown
PB148;Ignition Entertainment
PB284;Avalon Interactive
PB152;System 3 Arcade Software
PB010;Sega
PB002;
PB023;Vivendi Games
PB002;
PB047;Tecmo Koei
PB021;Eidos Interactive
PB344;Cave
PB058;D3Publisher
PB002;
PB168;BAM! Entertainment
PB025;Namco Bandai Games
PB002;
PB002;
PB421;Tradewest
PB047;Tecmo Koei
PB249;JoWood Productions
PB034;Majesco Entertainment
PB010;Sega
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB007;Ubisoft
PB067;Rising Star Games
PB002;
PB005;Sony Computer Entertainment
PB007;Ubisoft
PB017;Square Enix
PB002;
PB059;Oxygen Interactive
PB115;ChunSoft
PB192;Kalypso Media
PB423;Yeti
PB183;Avanquest
PB038;Midway Games
PB029;THQ
PB225;DTP Entertainment
PB041;Deep Silver
PB381;Global A Entertainment
PB113;Interplay
PB016;Konami Digital Entertainment
PB002;
PB085;Empire Interactive
PB082;Zoo Digital Publishing
PB077;Focus Home Interactive
PB249;JoWood Productions
PB029;THQ
PB029;THQ
PB005;Sony Computer Entertainment
PB148;Ignition Entertainment
PB021;Eidos Interactive
PB007;Ubisoft
PB225;DTP Entertainment
PB047;Tecmo Koei
PB308;DreamCatcher Interactive
PB002;
PB125;Jester Interactive
PB006;Activision
PB034;Majesco Entertainment
PB432;Prototype
PB166;Telltale Games
PB016;Konami Digital Entertainment
PB267;Idea Factory
PB007;Ubisoft
PB002;
PB213;Marvelous Interactive
PB053;Unknown
PB047;Tecmo Koei
PB454;Kando Games
PB058;D3Publisher
PB156;Jaleco
PB058;D3Publisher
PB006;Activision
PB006;Activision
PB058;D3Publisher
PB002;
PB258;Shogakukan
PB053;Unknown
PB306;Paradox Interactive
PB342;HMH Interactive
PB013;505 Games
PB002;
PB216;Arc System Works
PB025;Namco Bandai Games
PB038;Midway Games
PB213;Marvelous Interactive
PB010;Sega
PB012;Atari
PB395;ESP
PB025;Namco Bandai Games
PB098;Game Factory
PB455;Just Flight
PB456;Office Create
PB021;Eidos Interactive
PB025;Namco Bandai Games
PB213;Marvelous Interactive
PB066;Hudson Soft
PB141;Banpresto
PB396;10TACLE Studios
PB029;THQ
PB457;Mamba Games
PB035;Codemasters
PB332;Daito
PB120;Nordic Games
PB065;Crave Entertainment
PB016;Konami Digital Entertainment
PB014;Capcom
PB006;Activision
PB155;Midas Interactive Entertainment
PB310;Sting
PB077;Focus Home Interactive
PB458;Fields
PB006;Activision
PB266;Kadokawa Games
PB004;Take-Two Interactive
PB101;Genki
PB016;Konami Digital Entertainment
PB006;Activision
PB006;Activision
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB126;Nippon Ichi Software
PB007;Ubisoft
PB053;Unknown
PB058;D3Publisher
PB002;
PB003;Microsoft Game Studios
PB029;THQ
PB002;
PB002;
PB005;Sony Computer Entertainment
PB031;Acclaim Entertainment
PB002;
PB005;Sony Computer Entertainment
PB013;505 Games
PB459;Maximum Family Games
PB168;BAM! Entertainment
PB029;THQ
PB126;Nippon Ichi Software
PB025;Namco Bandai Games
PB002;
PB007;Ubisoft
PB267;Idea Factory
PB012;Atari
PB007;Ubisoft
PB047;Tecmo Koei
PB307;Hip Interactive
PB142;Spike
PB053;Unknown
PB016;Konami Digital Entertainment
PB120;Nordic Games
PB047;Tecmo Koei
